行政區,路名,段、號及其他註明,經度,緯度,備註
中山區,民族東路,與松江路交叉口新生公園東南角,121.5330556,25.06777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,林森北路,477號前,121.5258333,25.06111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,林森北路,524號(公用電話亭旁),121.5255556,25.06305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,林森北路,(中山國小牆邊陸橋下),121.5255556,25.06305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,林森北路,(中山國小公車站牌下),121.5255556,25.06361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,一段1號公車道(東往西),121.5227778,25.0625,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,一段1號公車道(東往西),121.5227778,25.0625,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民族東路,41號遠側(新生公園),121.5311111,25.06833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,三段雙號(美術館公車站牌),121.5230556,25.07,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,中山國小捷運站1號出口,121.5255556,25.06277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,中山國小捷運站2號出口,121.5255556,25.06277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,中山國小捷運站3號出口,121.5255556,25.06277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,中山國小捷運站4號出口,121.5263889,25.0625,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,三段23號前,121.5219444,25.06472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,三段57號,121.5230556,25.06805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,三段8號前(撫順公園站牌前),121.5219444,25.06388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,二段129號前,121.5230556,25.06138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,三段51~3號前,121.5225,25.0675,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,三段單號(美術館公車站牌),121.5238889,25.07194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,三段單號(美術館公車站牌),121.5238889,25.07222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,三段40號前,121.5222222,25.06694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,二段124號前,121.5227778,25.06138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,二段112號前,121.5230556,25.06055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,一段69號公車道(東往西),121.5255556,25.0625,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,一段65號公車道,121.5255556,25.0625,嚴禁投入家用垃圾，違者重罰新台幣6000元
