行政區,路名,段、號及其他註明,經度,緯度,備註
士林區,承德路,五段80號監理站大門(左)2,121.5141667,25.09444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,四段67號,121.5211111,25.08861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,四段177號,121.5233333,25.08583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,四段177號,121.5230556,25.08611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,四段177號,121.5227778,25.08638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,四段177號,121.5225,25.08694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,四段177號,121.5225,25.08722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,四段220號,121.5216667,25.08861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,四段234號,121.5166667,25.09111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,439號士林行政中心,121.5191667,25.0925,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,510號陽明高中站牌,121.5177778,25.09166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,510號大橋口旁,121.5175,25.09194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,510號陽明高中大門左側,121.5166667,25.09138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,519號陽明高中站牌(右),121.5169444,25.09111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,519號陽明高中站牌(右),121.5166667,25.09138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,士商路,189號科教館基河路396巷交叉口,121.5141667,25.09611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,士商路,189號科教館基河路396巷交叉口(左側),121.5163889,25.09638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,士商路,189號科教館基河路396巷交叉口(右側),121.5161111,25.09527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,士商路,189號科教館基河路396巷交叉口(停車場入口),121.5141667,25.09611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,五段80號監理站驗車(左),121.5138889,25.09555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,五段80號監理站公車站(右),121.5141667,25.09611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,五段80號監理站公車站(右),121.5141667,25.09416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,五段80號機車路考場,121.5144444,25.09416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福國路,36號,121.5241667,25.10222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福國路,95之15號,121.5222222,25.10166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福國路,21-1號前,121.5241667,25.10194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福國路,與中山北六段(僑園斜對面),121.5255556,25.1025,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,665號,121.5225,25.10083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,706號,121.5211111,25.10222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,712號對面,121.5208333,25.10222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,720號對面,121.5205556,25.10222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,一段忠誠公園車站牌前,121.5258333,25.10388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,一段忠誠公園車站牌前,121.5261111,25.10416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,一段104號前,121.5283333,25.10555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,仰德大道,一段12巷口(芝山派出所旁),121.5377778,25.10111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,仰德大道,一段91巷口芝蘭新村站牌,121.5372222,25.1075,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段六段福林橋前,121.5261111,25.10194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段31號,121.5247222,25.10361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段六段19號對面(忠誠公園旁),121.5252778,25.10333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段76號,121.5247222,25.10444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段212號,121.5252778,25.10833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段336號,121.5258333,25.11166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段336號對面,121.5258333,25.11166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,德行西路,96號,121.5211111,25.10416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,德行東路,147號,121.5297222,25.10805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,德行東路,156號,121.5297222,25.10833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,德行東路,200號,121.5316667,25.10888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,德行東路,328號對面(芝山國小站牌)前,121.5372222,25.11027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,雨聲街,雨農國小車站(後門),121.5302778,25.10472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,雨聲街,36號(85度C咖啡廳),121.5291667,25.10194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,仰德大道,(華興中學),121.5377778,25.10416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,仰德大道,二段嶺頭站牌,121.5402778,25.10222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,仰德大道,二段134巷對面公車站排旁(林語堂故居),121.5472222,25.10972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,仰德大道,三段5巷旁(福音公車站牌),121.5502778,25.11416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,仰德大道,四段75號公車站牌旁(格致國中),121.5469444,25.13083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,愛富一街,旁公車站牌旁(一)文化大學公車站,121.5463889,25.13805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,愛富一街,旁公車站牌旁(二)文化大學公車站,121.5463889,25.13805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,和平路,10號旁(一)文化大學公車站,121.5466667,25.13861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,和平路,10號旁(二)文化大學公車站,121.5466667,25.13861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,大亨路,(格致路167巷斜對面公車站牌),121.5494444,25.14083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,大亨路,(格致路166巷斜對面公車站牌旁),121.5494444,25.14083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,大亨路,公車站牌旁(中國大飯店),121.5491667,25.1425,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,平菁街,86號流動廁所旁(一),121.5763889,25.13138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,平菁街,86號流動廁所旁(二),121.5763889,25.13138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,平菁街,106巷(合誠宮對面)(一),121.5725,25.13027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,平菁街,106巷(合誠宮對面)(二),121.5725,25.13027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,平菁街,43巷,121.5733333,25.13055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,凱旋路,(觀景台),121.5394444,25.13416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,菁山路,125巷,121.565,25.14472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
