行政區,路名,段、號及其他註明,經度,緯度,備註
中正區,中山北路,一段(行政院右側),121.5197222,25.04611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中山北路,一段(行政院右側),121.5202778,25.04666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,中山南路,一段(監察院前),121.5202778,25.04527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,忠孝東路,一段70巷口,121.5236111,25.04472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,忠孝東路,一段與天津街口(行政院右側),121.5219444,25.04527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,忠孝東路,一段2號(監察院前),121.5202778,25.04527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,忠孝東路,一段近天津街口(警政署前),121.5227778,25.045,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,忠孝東路,二段27號(公車站牌旁),121.5277778,25.04388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,一段(雙)150號,121.5155556,25.02722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,汀州路,二段19號對面(螢橋國小公車站牌),121.5147222,25.02611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,一段(雙)2號,121.5222222,25.02722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,一段(單)5號,121.5219444,25.02722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,一段(單)南昌公園,121.5205556,25.02666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,一段(南昌公園),121.5205556,25.02666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,與牯嶺街60巷,121.5169444,25.02694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,與褔州街口,121.5163889,25.02722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,三段37號,121.5158333,25.02805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,三段37號旁,121.5158333,25.02805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,三段9號至11號中間,121.5155556,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,三段1-4號,121.5155556,25.02944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,三段1號至3號中間,121.5155556,25.02972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,二段51號,121.5147222,25.03111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,二段45號(單),121.5147222,25.03166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,二段43號,121.5147222,25.03166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,二段43號(單)(陸橋上),121.5147222,25.03194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,二段23號,121.5141667,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,二段15號,121.5141667,25.03277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,二段9號,121.5136111,25.03305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,1號,121.5175,25.03222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,3之1號,121.5158333,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,36-38號對面,121.5158333,25.03222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,15號,121.515,25.03222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南昌路,2之2號,121.5155556,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南昌路,2號(10巷口),121.5155556,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南昌路,2號,121.5163889,25.03277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南昌路,1號,121.5161111,25.03277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南昌路,1號,121.5155556,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南昌路,1之1號,121.5152778,25.03388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國西路,2號,121.5158333,25.03444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段4號,121.5175,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段6號(作資源回收桶),121.5177778,25.03472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段6號,121.5177778,25.03472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段8號,121.5183333,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段8號,121.5183333,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段22號,121.5188889,25.03166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段46號,121.5197222,25.03138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段4巷口,121.5205556,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段4巷口(作資源回收桶),121.5205556,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段10號,121.5211111,25.02888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段40號,121.5216667,25.02805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,2段11號,121.5211111,25.02805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段7之4號,121.5272222,25.02138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段7之4號,121.5272222,25.02138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段5號,121.5208333,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段5號,121.5208333,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段1號,121.5208333,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段43號(捷運3號出口),121.5188889,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,1段43號,121.5186111,25.03222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,1段43號,121.5186111,25.03222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段7號(單),121.5186111,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段7號,121.5186111,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段5號,121.5175,25.03416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段1號(單),121.5172222,25.03444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國東路,104號,121.5211111,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國東路,108號,121.5211111,25.03277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國東路,114號,121.5213889,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段56號,121.5219444,25.02805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段56號前,121.5216667,25.02777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段68號(雙),121.5222222,25.0275,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段142號,121.5233333,25.02583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段142號,121.5233333,25.02583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段(公車站),121.5244444,25.02444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段(公車站),121.5244444,25.02444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段46巷,121.5255556,25.02277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段62號,121.5261111,25.0225,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段74之1號,121.5263889,25.02222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段100之1號,121.5272222,25.02166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段100之18號,121.5275,25.02138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,博愛路,216號,121.5105556,25.03472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國西路,50號(公車站旁),121.5075,25.03694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國西路,42巷口右側(公車站牌),121.5086111,25.03638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國西路,36巷口,121.5097222,25.03583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國西路,16號(公車站旁),121.5119444,25.03527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,二段10號(公用電話旁),121.5133333,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,與重慶南路口(天橋上),121.5141667,25.03194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,與重慶南路口(天橋上),121.5144444,25.03166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,39號(公車站旁),121.5127778,25.03166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,二段(植物園前),121.5088889,25.03083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,二段100號,121.51,25.03,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,二段55號(公車站旁),121.5116667,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,56號(建中旁),121.5133333,25.03166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,228紀念館,121.5144444,25.03194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,泉州街,1號,121.5136111,25.03111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,泉州街,9巷口(人行道),121.5138889,25.03055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,三段2號,121.5158333,25.02944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,三段30號(公車站旁),121.5155556,25.02888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,60號(公車站旁),121.5083333,25.03,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,110之1號(公車站旁),121.5077778,25.02777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,二段137號,121.5058333,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,二段(中正二分局前),121.5141667,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,二段96號,121.5152778,25.03,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,二段102號,121.5088889,25.03055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,二段66號,121.5116667,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段128巷口天橋下,121.5361111,25.02277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段128巷口天橋下人行道上,121.5361111,25.02277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段128巷口公車站,121.5366667,25.02222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段156號(公車候車亭),121.5366667,25.02222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段辛亥路耕莘文教院前,121.5377778,25.02111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段210巷旁,121.5377778,25.02111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段242號(公車候車亭),121.5405556,25.01805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段242號(公車候車亭),121.5408333,25.01805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段260號,121.5416667,25.01722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段266號,121.5416667,25.01722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段34號,121.5333333,25.02555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段38號,121.5336111,25.02555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段38號之一,121.5333333,25.02555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段46號之一,121.5338889,25.025,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段68號,121.5347222,25.02416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段74號,121.535,25.02388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段74號(公車候車亭),121.5352778,25.02388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段76號(公車候車亭),121.5352778,25.02361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段88號,121.5358333,25.02305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段106號,121.5363889,25.0225,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段112號,121.5366667,25.02222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段118號,121.5369444,25.02194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段124號,121.5369444,25.02194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段130號,121.5372222,25.02166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段142號,121.5375,25.02111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段162號,121.5380556,25.02055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
